"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Nate Boerkircher","JAC","TE","17591","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.954959053685168,0.209490567571192,9.44749772520473,2.53324187053733,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2001-09-04,NA,NA,NA,NA
"Quintin Morris","JAC","TE","15341","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.9576,0.424264068711929,8.75453333333333,4.20728534805996,0.03864,0.0636396103067893,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-01-21,NA,NA,NA,NA
"Blake Whiteheart","CLE","TE","16940","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.953413089373681,0.285535399392918,9.05399014778325,2.25291679410656,0.116213933849402,0.0548104639589475,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-03-22,NA,NA,NA,NA
"Luke Farrell","SF","TE","15335","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0453110492107707,0.0511868173619958,NA,NA,NA,NA,NA,NA,0,0,1.1047539461467,0.317749132709236,9.95283194057567,2.66621902237215,0.130362116991643,0.0565786664256952,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1997-10-14,NA,NA,NA,NA
"Davis Allen","LAR","TE","16219","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.791535648994516,0.454899085558899,7.39531992687386,4.03686725031642,0.0402742230347349,0.0519823201718167,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-02-03,NA,NA,NA,NA
"Mo Alie-Cox","IND","TE","13246","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.07442218798151,0.106066017177982,10.4388289676425,2.05060966544099,0.085115562403698,0.0212132034355964,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-09-19,NA,NA,NA,NA
"Andrew Ogletree","IND","TE","15916","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.817583081570997,0.397389711573035,8.60934541792548,4.56776065146214,0.0902719033232628,0.0172026247939714,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-07-28,NA,NA,NA,NA
"Jeremy Ruckert","NYJ","TE","15796","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.06554539057002,0.428019324909471,8.59611541168191,2.97368088968723,0.0332723434201267,0.0473918160592975,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-08-11,NA,NA,NA,NA
"Will Kacmarek","MIA","TE","17605","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.03646857142857,0.0838938254683416,9.68052571428571,1.52667014687897,0.0551542857142857,0.0504775254051449,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-02-12,NA,NA,NA,NA
"Charlie Woerner","ATL","TE","14984","weighted",NA,NA,NA,NA,NA,NA,0.031081398076472,0.0463597285445013,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.957114707952146,0.377904033104398,7.7372554539057,2.85386367346019,0.0355383532723434,0.0480657416274603,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-10-16,NA,NA,NA,NA
"Ja'Tavion Sanders","CAR","TE","16643","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1.37752143217347,0.11042217227522,10.6011220373172,0.431283065559092,0.0902909865070274,0.0140551552405731,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-03-27,NA,NA,NA,NA
"Jackson Hawes","BUF","TE","17213","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.715005035246727,0.160758905377572,8.3455387713998,2.30849262242591,0.0870292044310171,0.0229368330586286,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2000-12-06,NA,NA,NA,NA
"Ben Sinnott","WAS","TE","16644","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.770063335679099,0.122383391431751,7.38166080225193,2.39585223293508,0.0864039408866995,0.0290740708793362,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-06-14,NA,NA,NA,NA
"Oscar Delp","NO","TE","17567","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0305653295801079,0.0465703907233865,NA,NA,NA,NA,NA,NA,0,0,0.759718508092892,0.328584236279269,7.19838142153413,3.13511092499141,0.0724560168895144,0.0467775012805517,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-08-04,NA,NA,NA,NA
"Johnny Mundt","PHI","TE","13940","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.833553835327234,0.415255603268114,7.48844475721323,3.976714546689,0.0565939479239972,0.0549366157815587,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-11-23,NA,NA,NA,NA
"Mitchell Evans","CAR","TE","17109","weighted",NA,NA,NA,NA,NA,NA,1.14928454140277,1.72657652098791,0.012291813277035,0.018466059047999,0,0,NA,NA,NA,NA,NA,NA,0,0,0.938564391273751,0.131952967503126,8.62163265306122,1.14426356284099,0.090935960591133,0.0193827139195574,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-05-18,NA,NA,NA,NA
"Brevyn Spann-Ford","DAL","TE","16647","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.814707952146376,0.18638030121347,7.61574947220267,1.54225646179078,0.090935960591133,0.0193827139195574,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,1999-12-27,NA,NA,NA,NA
"Luke Schoonmaker","DAL","TE","16221","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.699619985925405,0.350451598916611,6.57179451090781,3.40761345353592,0.0264743138634764,0.0483193290740405,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1998-09-28,NA,NA,NA,NA
"John Bates","WAS","TE","15344","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.893708655876144,0.378174872957748,7.43591836734694,2.85081344779243,0.0588599577762139,0.0525222945181461,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1997-11-06,NA,NA,NA,NA
"Payne Durham","TB","TE","16218","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.547633434038268,0.275626967534166,5.78294058408862,2.30198007302017,0.0902719033232628,0.0172026247939714,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-06-15,NA,NA,NA,NA
"Nate Adkins","DEN","TE","16474","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.79558057705841,0.253498348029174,6.2781703026038,1.79620214689771,0.108346235045742,0.068101242598246,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-07-09,NA,NA,NA,NA
"Ian Thomas","LVR","TE","13678","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.557657935285054,0.487903679018718,4.95861325115562,4.33456456867354,0.00496147919876733,0.00707106781186548,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-06-06,NA,NA,NA,NA
"Jack Endries","CIN","TE","17545","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.553800298062593,0.212132034355964,4.66587183308495,3.67695526217005,0.0512667660208644,0.0707106781186548,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-03-26,NA,NA,NA,NA
"Jared Wiley","KC","TE","16648","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.49780436312456,0.257053180221939,4.07483462350457,2.67882849696138,0.0588599577762139,0.0525222945181461,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-11-02,NA,NA,NA,NA
"Cade Stover","HOU","TE","16642","weighted",NA,NA,NA,NA,NA,NA,1.05969325153374,0.0598618455554032,0.00488433026584867,0.0049902023317922,0,0,NA,NA,NA,NA,NA,NA,0,0,0.570163599182004,0.736789593018443,3.94834355828221,2.68198510135181,0.00658486707566462,0.0115113293628337,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-06-12,NA,NA,NA,NA
"Josh Cuevas","BAL","TE","17651","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.45978978978979,0.205060966544099,5.09813813813814,2.48901586977665,0.0661561561561562,0.0494974746830583,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2002-09-25,NA,NA,NA,NA
"Thomas Fidone","NYG","TE","17243","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.43256,0.275771644662754,4.69072,3.30925973595304,0.06136,0.0636396103067893,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-09-20,"O","Coach's Decision",2026,3
"Keleki Latu","BUF","TE","17419","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.502878365831012,0.328311422663434,4.81513463324048,3.09978526813156,0.0546889507892293,0.0511868173619958,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-08-13,NA,NA,NA,NA
"Tanner Koziol","JAC","TE","17644","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.356333830104322,0.353553390593274,3.61460506706408,3.60624458405139,0.0512667660208644,0.0707106781186548,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-01-28,NA,NA,NA,NA
"Connor Heyward","LVR","TE","15800","weighted",NA,NA,NA,NA,NA,NA,1.60190007037298,1.36213948726029,0.0403002580342482,0.0423019941282706,0,0,NA,NA,NA,NA,NA,NA,0,0,0.64384236453202,0.165908574509336,5.46277269528501,0.925686543863598,0.0633919774806474,0.0487913348544004,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-01-22,NA,NA,NA,NA
"James Mitchell","CAR","TE","15909","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.604293333333333,0.00707106781186548,5.78282666666667,0.0282842712474619,0.0171733333333333,0.0282842712474619,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-08-11,NA,NA,NA,NA
"Josh Whyle","GB","TE","16312","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.574561933534743,0.140486430205849,4.71480362537764,0.790846353376695,0.07730110775428,0.0401394578526,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-09-08,NA,NA,NA,NA
"Eric Saubert","SEA","TE","13315","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.752696456086287,0.494974746830583,4.39469953775038,0.862670273047588,0.0652696456086287,0.0494974746830583,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-05-09,NA,NA,NA,NA
"Chris Manhertz","NYG","TE","12955","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.338388721047331,0.108949957028486,3.4997583081571,1.26337395413376,0.0378851963746224,0.0556177548293702,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-04-10,NA,NA,NA,NA
"Sam Roush","CHI","TE","17549","weighted",NA,NA,NA,NA,NA,NA,0.0503852080123267,0.0707106781186548,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.201540832049307,0.282842712474619,2.01540832049307,2.82842712474619,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-09-06,NA,NA,NA,NA
"Kylen Granson","TEN","TE","15419","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.455346687211094,0.0636396103067893,3.96030816640986,0.0565685424949239,0.00992295839753467,0.014142135623731,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-03-27,NA,NA,NA,NA
"David Martin-Robinson","TEN","TE","16831","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.359537750385208,0.0848528137423857,2.85337442218798,1.21622366364086,0.00992295839753467,0.014142135623731,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,1999-12-26,NA,NA,NA,NA
"Max Klare","LAR","TE","17547","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.100511247443763,0.0997697425923385,1.00511247443763,0.997697425923385,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-07-08,NA,NA,NA,NA
"Jake Bates","DET","K","16846","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.435269107643057,0.0869582521561572,0.607392957182873,0.0728852775825698,0.353167933840203,0.24367542492439,0.21375550220088,0.138277500540061,3.29726890756303,0.288791525881333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-03-03,NA,NA,NA,NA
"Tyler Bass","BUF","K","14983","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.398992106964243,0.0653949004349865,0.682316934871114,0.117671395172684,0.326108257068009,0.213161983002817,0.145751066958497,0.0932729563100012,3.0375350140056,0.233295075295948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-02-14,NA,NA,NA,NA
"Tyler Loop","BAL","K","17222","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.49182617491441,0.0593751936212064,0.547857337379396,0.0521449511747404,0.38807967631497,0.255989049655496,0.105965349102604,0.0791944852590217,3.01939775910364,0.188721745797536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2001-08-04,NA,NA,NA,NA
"Jason Myers","SEA","K","12437","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.434087363015382,0.0438492765290964,0.725019656985601,0.0488902561698175,0.36156936458794,0.254388111336009,0.229907694071781,0.165002587898508,2.90371148459384,0.284918514057582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991-05-12,NA,NA,NA,NA
"Harrison Butker","KC","K","13354","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.591715043505325,0.0801776341887706,0.591715043505325,0.0801776341887706,0.433439559398639,0.299057130560937,0.133554130186696,0.0910143216178144,2.73634453781513,0.554049425942539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-07-14,NA,NA,NA,NA
"Harrison Mevis","LAR","K","16843","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.376895373534029,0.0837845504589574,0.438850155446794,0.103340620550626,0.421426519325679,0.269786567683557,0.114993433270744,0.0829455456617557,2.47401960784314,0.446722218463842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-03-27,NA,NA,NA,NA
"Eddy Pineiro","SF","K","13719","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.427696078431373,0.0839117909954674,0.4859360410831,0.0547663458140948,0.349361967009026,0.242986990705307,0.210901027077498,0.137563231053875,2.90721288515406,0.138919654732334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-09-13,NA,NA,NA,NA
"Trey Smack","GB","K","17668","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.662447201102663,0.0423751999183677,0.557747543461829,0.0402770277550957,0.303627006358099,0.238315124183391,0.202813347561247,0.136536972800679,2.53774509803922,0.44911920386065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-07-12,NA,NA,NA,NA
"Jake Elliott","PHI","K","13303","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.360584233693477,0.0660120700585725,0.600973722822462,0.110020116764287,0.29832822017696,0.18955784820118,0.14916411008848,0.0947789241005902,2.46596638655462,0.366468403595529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-01-21,NA,NA,NA,NA
"Dominic Zvada","NYG","K","17736","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.51530862344938,0.183084328679505,0.51530862344938,0.183084328679505,0.249199679871949,0.178662037514662,0.0767240229425103,0.0930742594194661,2.60644257703081,0.325009065211811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-10-25,NA,NA,NA,NA
"Brandon Aubrey","DAL","K","16414","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.530974207864964,0.045401037769735,0.434645979603963,0.0435929229678607,0.755797167351789,0.165369612877318,0.32630769479509,0.240221343623199,2.53991596638655,0.350961652426889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1995-03-14,NA,NA,NA,NA
"Cam Little","JAC","K","16680","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.403606442577031,0.0694598273661671,0.403606442577031,0.0694598273661671,0.400210084033613,0.259086056613181,0.218394024276377,0.1398198767454,2.34138655462185,0.324696268395583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-08-17,NA,NA,NA,NA
"Evan McPherson","CIN","K","15368","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.447121070650482,0.0513427211566675,0.442421413009648,0.0904345300330514,0.284611992945326,0.201243000704612,0.286671335200747,0.200620363074036,2.26841736694678,0.287662782073017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-07-21,NA,NA,NA,NA
"Daniel Carlson","NO","K","13718","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.673486440030558,0.0464598490633675,0.457207314744079,0.119017482526102,0.307410236822002,0.209295090659384,0.274238180120533,0.182307070310225,2.14873949579832,0.405380581789854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-01-23,NA,NA,NA,NA
